property,url,status,title
margin-trim,https://drafts.csswg.org/css-box-3/#propdef-margin-trim,ED,CSS Box Model Module Level 3
margin-trim,https://www.w3.org/TR/2018/WD-css-box-3-20181218/#propdef-margin-trim,WD,CSS Box Model Module Level 3
marker,http://www.w3.org/TR/2015/WD-svg-markers-20150409/#MarkerProperty,FPWD,SVG Markers
marker,https://svgwg.org/specs/markers/#MarkerProperty,ED,SVG Markers
marker-end,http://www.w3.org/TR/2015/WD-svg-markers-20150409/#MarkerEndProperty,FPWD,SVG Markers
marker-end,https://svgwg.org/specs/markers/#MarkerEndProperty,ED,SVG Markers
marker-knockout-left,http://www.w3.org/TR/2015/WD-svg-markers-20150409/#MarkerKnockoutLeftProperty,FPWD,SVG Markers
marker-knockout-left,https://svgwg.org/specs/markers/#MarkerKnockoutLeftProperty,ED,SVG Markers
marker-knockout-right,http://www.w3.org/TR/2015/WD-svg-markers-20150409/#MarkerKnockoutRightProperty,FPWD,SVG Markers
marker-knockout-right,https://svgwg.org/specs/markers/#MarkerKnockoutRightProperty,ED,SVG Markers
marker-mid,http://www.w3.org/TR/2015/WD-svg-markers-20150409/#MarkerMidProperty,FPWD,SVG Markers
marker-mid,https://svgwg.org/specs/markers/#MarkerMidProperty,ED,SVG Markers
marker-pattern,http://www.w3.org/TR/2015/WD-svg-markers-20150409/#MarkerPatternProperty,FPWD,SVG Markers
marker-pattern,https://svgwg.org/specs/markers/#MarkerPatternProperty,ED,SVG Markers
marker-segment,http://www.w3.org/TR/2015/WD-svg-markers-20150409/#MarkerSegmentProperty,FPWD,SVG Markers
marker-segment,https://svgwg.org/specs/markers/#MarkerSegmentProperty,ED,SVG Markers
marker-side,https://drafts.csswg.org/css-lists-3/#propdef-marker-side,ED,CSS Lists Module Level 3
marker-side,https://www.w3.org/TR/2019/WD-css-lists-3-20190817/#propdef-marker-side,WD,CSS Lists Module Level 3
marker-start,http://www.w3.org/TR/2015/WD-svg-markers-20150409/#MarkerStartProperty,FPWD,SVG Markers
marker-start,https://svgwg.org/specs/markers/#MarkerStartProperty,ED,SVG Markers
mask,http://www.w3.org/TR/2014/CR-css-masking-1-20140826/#propdef-mask,CR,CSS Masking Module Level 1
mask,https://drafts.fxtf.org/css-masking-1/#propdef-mask,ED,CSS Masking Module Level 1
mask-border,http://www.w3.org/TR/2014/CR-css-masking-1-20140826/#propdef-mask-border,CR,CSS Masking Module Level 1
mask-border,https://drafts.fxtf.org/css-masking-1/#propdef-mask-border,ED,CSS Masking Module Level 1
mask-border-mode,http://www.w3.org/TR/2014/CR-css-masking-1-20140826/#propdef-mask-border-mode,CR,CSS Masking Module Level 1
mask-border-mode,https://drafts.fxtf.org/css-masking-1/#propdef-mask-border-mode,ED,CSS Masking Module Level 1
mask-border-outset,http://www.w3.org/TR/2014/CR-css-masking-1-20140826/#propdef-mask-border-outset,CR,CSS Masking Module Level 1
mask-border-outset,https://drafts.fxtf.org/css-masking-1/#propdef-mask-border-outset,ED,CSS Masking Module Level 1
mask-border-repeat,http://www.w3.org/TR/2014/CR-css-masking-1-20140826/#propdef-mask-border-repeat,CR,CSS Masking Module Level 1
mask-border-repeat,https://drafts.fxtf.org/css-masking-1/#propdef-mask-border-repeat,ED,CSS Masking Module Level 1
mask-border-slice,http://www.w3.org/TR/2014/CR-css-masking-1-20140826/#propdef-mask-border-slice,CR,CSS Masking Module Level 1
mask-border-slice,https://drafts.fxtf.org/css-masking-1/#propdef-mask-border-slice,ED,CSS Masking Module Level 1
mask-border-source,http://www.w3.org/TR/2014/CR-css-masking-1-20140826/#propdef-mask-border-source,CR,CSS Masking Module Level 1
mask-border-source,https://drafts.fxtf.org/css-masking-1/#propdef-mask-border-source,ED,CSS Masking Module Level 1
mask-border-width,http://www.w3.org/TR/2014/CR-css-masking-1-20140826/#propdef-mask-border-width,CR,CSS Masking Module Level 1
mask-border-width,https://drafts.fxtf.org/css-masking-1/#propdef-mask-border-width,ED,CSS Masking Module Level 1
mask-clip,http://www.w3.org/TR/2014/CR-css-masking-1-20140826/#propdef-mask-clip,CR,CSS Masking Module Level 1
mask-clip,https://drafts.fxtf.org/css-masking-1/#propdef-mask-clip,ED,CSS Masking Module Level 1
mask-composite,http://www.w3.org/TR/2014/CR-css-masking-1-20140826/#propdef-mask-composite,CR,CSS Masking Module Level 1
mask-composite,https://drafts.fxtf.org/css-masking-1/#propdef-mask-composite,ED,CSS Masking Module Level 1
mask-image,http://www.w3.org/TR/2014/CR-css-masking-1-20140826/#propdef-mask-image,CR,CSS Masking Module Level 1
mask-image,https://drafts.fxtf.org/css-masking-1/#propdef-mask-image,ED,CSS Masking Module Level 1
mask-mode,http://www.w3.org/TR/2014/CR-css-masking-1-20140826/#propdef-mask-mode,CR,CSS Masking Module Level 1
mask-mode,https://drafts.fxtf.org/css-masking-1/#propdef-mask-mode,ED,CSS Masking Module Level 1
mask-origin,http://www.w3.org/TR/2014/CR-css-masking-1-20140826/#propdef-mask-origin,CR,CSS Masking Module Level 1
mask-origin,https://drafts.fxtf.org/css-masking-1/#propdef-mask-origin,ED,CSS Masking Module Level 1
mask-position,http://www.w3.org/TR/2014/CR-css-masking-1-20140826/#propdef-mask-position,CR,CSS Masking Module Level 1
mask-position,https://drafts.fxtf.org/css-masking-1/#propdef-mask-position,ED,CSS Masking Module Level 1
mask-repeat,http://www.w3.org/TR/2014/CR-css-masking-1-20140826/#propdef-mask-repeat,CR,CSS Masking Module Level 1
mask-repeat,https://drafts.fxtf.org/css-masking-1/#propdef-mask-repeat,ED,CSS Masking Module Level 1
mask-size,http://www.w3.org/TR/2014/CR-css-masking-1-20140826/#propdef-mask-size,CR,CSS Masking Module Level 1
mask-size,https://drafts.fxtf.org/css-masking-1/#propdef-mask-size,ED,CSS Masking Module Level 1
mask-type,http://www.w3.org/TR/2014/CR-css-masking-1-20140826/#propdef-mask-type,CR,CSS Masking Module Level 1
mask-type,https://drafts.fxtf.org/css-masking-1/#propdef-mask-type,ED,CSS Masking Module Level 1
max-block-size,https://drafts.csswg.org/css-logical-1/#propdef-max-block-size,ED,CSS Logical Properties and Values Level 1
max-block-size,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-max-block-size,WD,CSS Logical Properties and Values Level 1
max-height,http://www.w3.org/TR/2011/REC-CSS2-20110607/visudet.html#propdef-max-height,REC,CSS 2.1
max-height,https://drafts.csswg.org/css-sizing-3/#propdef-max-height,ED,CSS Intrinsic & Extrinsic Sizing Module Level 3
max-height,https://www.w3.org/TR/2019/WD-css-sizing-3-20190522/#propdef-max-height,WD,CSS Intrinsic & Extrinsic Sizing Module Level 3
max-inline-size,https://drafts.csswg.org/css-logical-1/#propdef-max-inline-size,ED,CSS Logical Properties and Values Level 1
max-inline-size,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-max-inline-size,WD,CSS Logical Properties and Values Level 1
max-lines,https://drafts.csswg.org/css-overflow-3/#propdef-max-lines,ED,CSS Overflow Module Level 3
max-lines,https://drafts.csswg.org/css-overflow-4/#propdef-max-lines,ED,CSS Overflow Module Level 4
max-lines,https://www.w3.org/TR/2017/WD-css-overflow-4-20170613/#propdef-max-lines,FPWD,CSS Overflow Module Level 4
max-lines,https://www.w3.org/TR/2018/WD-css-overflow-3-20180731/#propdef-max-lines,WD,CSS Overflow Module Level 3
max-width,http://www.w3.org/TR/2011/REC-CSS2-20110607/visudet.html#propdef-max-width,REC,CSS 2.1
max-width,https://drafts.csswg.org/css-sizing-3/#propdef-max-width,ED,CSS Intrinsic & Extrinsic Sizing Module Level 3
max-width,https://www.w3.org/TR/2019/WD-css-sizing-3-20190522/#propdef-max-width,WD,CSS Intrinsic & Extrinsic Sizing Module Level 3
min-block-size,https://drafts.csswg.org/css-logical-1/#propdef-min-block-size,ED,CSS Logical Properties and Values Level 1
min-block-size,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-min-block-size,WD,CSS Logical Properties and Values Level 1
min-height,http://www.w3.org/TR/2011/REC-CSS2-20110607/visudet.html#propdef-min-height,REC,CSS 2.1
min-height,https://drafts.csswg.org/css-sizing-3/#propdef-min-height,ED,CSS Intrinsic & Extrinsic Sizing Module Level 3
min-height,https://www.w3.org/TR/2019/WD-css-sizing-3-20190522/#propdef-min-height,WD,CSS Intrinsic & Extrinsic Sizing Module Level 3
min-inline-size,https://drafts.csswg.org/css-logical-1/#propdef-min-inline-size,ED,CSS Logical Properties and Values Level 1
min-inline-size,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-min-inline-size,WD,CSS Logical Properties and Values Level 1
min-width,http://www.w3.org/TR/2011/REC-CSS2-20110607/visudet.html#propdef-min-width,REC,CSS 2.1
min-width,https://drafts.csswg.org/css-sizing-3/#propdef-min-width,ED,CSS Intrinsic & Extrinsic Sizing Module Level 3
min-width,https://www.w3.org/TR/2019/WD-css-sizing-3-20190522/#propdef-min-width,WD,CSS Intrinsic & Extrinsic Sizing Module Level 3
mix-blend-mode,http://www.w3.org/TR/2015/CR-compositing-1-20150113/#propdef-mix-blend-mode,CR,Compositing and Blending Level 1
mix-blend-mode,https://drafts.fxtf.org/compositing-1/#propdef-mix-blend-mode,ED,Compositing and Blending Level 1
nav-down,https://drafts.csswg.org/css-ui-4/#propdef-nav-down,ED,CSS Basic User Interface Module Level 4
nav-down,https://drafts.csswg.org/css-ui/#propdef-nav-down,ED,CSS Basic User Interface Module Level 3 (CSS3 UI)
nav-down,https://www.w3.org/TR/2017/WD-css-ui-4-20171222/#propdef-nav-down,WD,CSS Basic User Interface Module Level 4
nav-left,https://drafts.csswg.org/css-ui-4/#propdef-nav-left,ED,CSS Basic User Interface Module Level 4
nav-left,https://drafts.csswg.org/css-ui/#propdef-nav-left,ED,CSS Basic User Interface Module Level 3 (CSS3 UI)
nav-left,https://www.w3.org/TR/2017/WD-css-ui-4-20171222/#propdef-nav-left,WD,CSS Basic User Interface Module Level 4
nav-right,https://drafts.csswg.org/css-ui-4/#propdef-nav-right,ED,CSS Basic User Interface Module Level 4
nav-right,https://drafts.csswg.org/css-ui/#propdef-nav-right,ED,CSS Basic User Interface Module Level 3 (CSS3 UI)
nav-right,https://www.w3.org/TR/2017/WD-css-ui-4-20171222/#propdef-nav-right,WD,CSS Basic User Interface Module Level 4
nav-up,https://drafts.csswg.org/css-ui-4/#propdef-nav-up,ED,CSS Basic User Interface Module Level 4
nav-up,https://drafts.csswg.org/css-ui/#propdef-nav-up,ED,CSS Basic User Interface Module Level 3 (CSS3 UI)
nav-up,https://www.w3.org/TR/2017/WD-css-ui-4-20171222/#propdef-nav-up,WD,CSS Basic User Interface Module Level 4
object-fit,https://drafts.csswg.org/css-images-3/#propdef-object-fit,ED,CSS Images Module Level 3
object-fit,https://drafts.csswg.org/css-images-4/#propdef-object-fit,ED,CSS Image Values and Replaced Content Module Level 4
object-fit,https://www.w3.org/TR/2019/CR-css-images-3-20191010/#propdef-object-fit,CR,CSS Images Module Level 3
object-position,https://drafts.csswg.org/css-images-3/#propdef-object-position,ED,CSS Images Module Level 3
object-position,https://www.w3.org/TR/2019/CR-css-images-3-20191010/#propdef-object-position,CR,CSS Images Module Level 3
offset,https://drafts.fxtf.org/motion-1/#propdef-offset,ED,Motion Path Module Level 1
offset,https://www.w3.org/TR/2018/WD-motion-1-20181218/#propdef-offset,WD,Motion Path Module Level 1
offset-after,http://www.w3.org/TR/2016/WD-css-position-3-20160517/#propdef-offset-after,WD,CSS Positioned Layout Module Level 3
offset-anchor,https://drafts.fxtf.org/motion-1/#propdef-offset-anchor,ED,Motion Path Module Level 1
offset-anchor,https://www.w3.org/TR/2018/WD-motion-1-20181218/#propdef-offset-anchor,WD,Motion Path Module Level 1
offset-before,http://www.w3.org/TR/2016/WD-css-position-3-20160517/#propdef-offset-before,WD,CSS Positioned Layout Module Level 3
offset-distance,https://drafts.fxtf.org/motion-1/#propdef-offset-distance,ED,Motion Path Module Level 1
offset-distance,https://www.w3.org/TR/2018/WD-motion-1-20181218/#propdef-offset-distance,WD,Motion Path Module Level 1
offset-end,http://www.w3.org/TR/2016/WD-css-position-3-20160517/#propdef-offset-end,WD,CSS Positioned Layout Module Level 3
offset-path,https://drafts.fxtf.org/motion-1/#propdef-offset-path,ED,Motion Path Module Level 1
offset-path,https://www.w3.org/TR/2018/WD-motion-1-20181218/#propdef-offset-path,WD,Motion Path Module Level 1
offset-position,https://drafts.fxtf.org/motion-1/#propdef-offset-position,ED,Motion Path Module Level 1
offset-position,https://www.w3.org/TR/2018/WD-motion-1-20181218/#propdef-offset-position,WD,Motion Path Module Level 1
offset-rotate,https://drafts.fxtf.org/motion-1/#propdef-offset-rotate,ED,Motion Path Module Level 1
offset-rotate,https://www.w3.org/TR/2018/WD-motion-1-20181218/#propdef-offset-rotate,WD,Motion Path Module Level 1
offset-start,http://www.w3.org/TR/2016/WD-css-position-3-20160517/#propdef-offset-start,WD,CSS Positioned Layout Module Level 3
opacity,https://drafts.csswg.org/css-color-3/#opacity,ED,CSS Color Module Level 3
opacity,https://drafts.csswg.org/css-color/#propdef-opacity,ED,CSS Color Module Level 4
opacity,https://www.w3.org/TR/2018/REC-css-color-3-20180619/#opacity,REC,CSS Color Module Level 3
opacity,https://www.w3.org/TR/2019/WD-css-color-4-20191105/#propdef-opacity,WD,CSS Color Module Level 4
order,https://drafts.csswg.org/css-flexbox-1/#propdef-order,ED,CSS Flexible Box Layout Module Level 1
order,https://www.w3.org/TR/2018/CR-css-flexbox-1-20181119/#propdef-order,CR,CSS Flexible Box Layout Module Level 1
orphans,http://www.w3.org/TR/2011/REC-CSS2-20110607/page.html#propdef-orphans,REC,CSS 2.1
orphans,https://drafts.csswg.org/css-break-4/#propdef-orphans,ED,CSS Fragmentation Module Level 4
orphans,https://drafts.csswg.org/css-break/#propdef-orphans,ED,CSS Fragmentation Module Level 3
orphans,https://www.w3.org/TR/2018/CR-css-break-3-20181204/#propdef-orphans,CR,CSS Fragmentation Module Level 3
orphans,https://www.w3.org/TR/2018/WD-css-break-4-20181218/#propdef-orphans,FPWD,CSS Fragmentation Module Level 4
outline,http://www.w3.org/TR/2011/REC-CSS2-20110607/ui.html#propdef-outline,REC,CSS 2.1
outline,https://drafts.csswg.org/css-ui-4/#propdef-outline,ED,CSS Basic User Interface Module Level 4
outline,https://drafts.csswg.org/css-ui/#propdef-outline,ED,CSS Basic User Interface Module Level 3 (CSS3 UI)
outline,https://www.w3.org/TR/2017/WD-css-ui-4-20171222/#propdef-outline,WD,CSS Basic User Interface Module Level 4
outline,https://www.w3.org/TR/2018/REC-css-ui-3-20180621/#propdef-outline,REC,CSS Basic User Interface Module Level 3 (CSS3 UI)
outline-color,http://www.w3.org/TR/2011/REC-CSS2-20110607/ui.html#propdef-outline-color,REC,CSS 2.1
outline-color,https://drafts.csswg.org/css-ui-4/#propdef-outline-color,ED,CSS Basic User Interface Module Level 4
outline-color,https://drafts.csswg.org/css-ui/#propdef-outline-color,ED,CSS Basic User Interface Module Level 3 (CSS3 UI)
outline-color,https://www.w3.org/TR/2017/WD-css-ui-4-20171222/#propdef-outline-color,WD,CSS Basic User Interface Module Level 4
outline-color,https://www.w3.org/TR/2018/REC-css-ui-3-20180621/#propdef-outline-color,REC,CSS Basic User Interface Module Level 3 (CSS3 UI)
outline-offset,https://drafts.csswg.org/css-ui-4/#propdef-outline-offset,ED,CSS Basic User Interface Module Level 4
outline-offset,https://drafts.csswg.org/css-ui/#propdef-outline-offset,ED,CSS Basic User Interface Module Level 3 (CSS3 UI)
outline-offset,https://www.w3.org/TR/2017/WD-css-ui-4-20171222/#propdef-outline-offset,WD,CSS Basic User Interface Module Level 4
outline-offset,https://www.w3.org/TR/2018/REC-css-ui-3-20180621/#propdef-outline-offset,REC,CSS Basic User Interface Module Level 3 (CSS3 UI)
outline-style,http://www.w3.org/TR/2011/REC-CSS2-20110607/ui.html#propdef-outline-style,REC,CSS 2.1
outline-style,https://drafts.csswg.org/css-ui-4/#propdef-outline-style,ED,CSS Basic User Interface Module Level 4
outline-style,https://drafts.csswg.org/css-ui/#propdef-outline-style,ED,CSS Basic User Interface Module Level 3 (CSS3 UI)
outline-style,https://www.w3.org/TR/2017/WD-css-ui-4-20171222/#propdef-outline-style,WD,CSS Basic User Interface Module Level 4
outline-style,https://www.w3.org/TR/2018/REC-css-ui-3-20180621/#propdef-outline-style,REC,CSS Basic User Interface Module Level 3 (CSS3 UI)
outline-width,http://www.w3.org/TR/2011/REC-CSS2-20110607/ui.html#propdef-outline-width,REC,CSS 2.1
outline-width,https://drafts.csswg.org/css-ui-4/#propdef-outline-width,ED,CSS Basic User Interface Module Level 4
outline-width,https://drafts.csswg.org/css-ui/#propdef-outline-width,ED,CSS Basic User Interface Module Level 3 (CSS3 UI)
outline-width,https://www.w3.org/TR/2017/WD-css-ui-4-20171222/#propdef-outline-width,WD,CSS Basic User Interface Module Level 4
outline-width,https://www.w3.org/TR/2018/REC-css-ui-3-20180621/#propdef-outline-width,REC,CSS Basic User Interface Module Level 3 (CSS3 UI)
overflow,http://www.w3.org/TR/2011/REC-CSS2-20110607/visufx.html#propdef-overflow,REC,CSS 2.1
overflow,https://drafts.csswg.org/css-overflow-3/#propdef-overflow,ED,CSS Overflow Module Level 3
overflow,https://www.w3.org/TR/2018/WD-css-overflow-3-20180731/#propdef-overflow,WD,CSS Overflow Module Level 3
overflow-block,https://drafts.csswg.org/css-overflow-3/#propdef-overflow-block,ED,CSS Overflow Module Level 3
overflow-block,https://www.w3.org/TR/2018/WD-css-overflow-3-20180731/#propdef-overflow-block,WD,CSS Overflow Module Level 3
overflow-inline,https://drafts.csswg.org/css-overflow-3/#propdef-overflow-inline,ED,CSS Overflow Module Level 3
overflow-inline,https://www.w3.org/TR/2018/WD-css-overflow-3-20180731/#propdef-overflow-inline,WD,CSS Overflow Module Level 3
overflow-wrap,https://drafts.csswg.org/css-text-3/#propdef-overflow-wrap,ED,CSS Text Module Level 3
overflow-wrap,https://www.w3.org/TR/2019/WD-css-text-3-20191113/#propdef-overflow-wrap,WD,CSS Text Module Level 3
overflow-x,https://drafts.csswg.org/css-overflow-3/#propdef-overflow-x,ED,CSS Overflow Module Level 3
overflow-x,https://www.w3.org/TR/2018/WD-css-overflow-3-20180731/#propdef-overflow-x,WD,CSS Overflow Module Level 3
overflow-y,https://drafts.csswg.org/css-overflow-3/#propdef-overflow-y,ED,CSS Overflow Module Level 3
overflow-y,https://www.w3.org/TR/2018/WD-css-overflow-3-20180731/#propdef-overflow-y,WD,CSS Overflow Module Level 3
overscroll-behavior,https://drafts.csswg.org/css-overscroll-1/#propdef-overscroll-behavior,ED,CSS Overscroll Behavior Module Level 1
overscroll-behavior,https://www.w3.org/TR/2019/WD-css-overscroll-1-20190606/#propdef-overscroll-behavior,FPWD,CSS Overscroll Behavior Module Level 1
overscroll-behavior-block,https://drafts.csswg.org/css-overscroll-1/#propdef-overscroll-behavior-block,ED,CSS Overscroll Behavior Module Level 1
overscroll-behavior-block,https://www.w3.org/TR/2019/WD-css-overscroll-1-20190606/#propdef-overscroll-behavior-block,FPWD,CSS Overscroll Behavior Module Level 1
overscroll-behavior-inline,https://drafts.csswg.org/css-overscroll-1/#propdef-overscroll-behavior-inline,ED,CSS Overscroll Behavior Module Level 1
overscroll-behavior-inline,https://www.w3.org/TR/2019/WD-css-overscroll-1-20190606/#propdef-overscroll-behavior-inline,FPWD,CSS Overscroll Behavior Module Level 1
overscroll-behavior-x,https://drafts.csswg.org/css-overscroll-1/#propdef-overscroll-behavior-x,ED,CSS Overscroll Behavior Module Level 1
overscroll-behavior-x,https://www.w3.org/TR/2019/WD-css-overscroll-1-20190606/#propdef-overscroll-behavior-x,FPWD,CSS Overscroll Behavior Module Level 1
overscroll-behavior-y,https://drafts.csswg.org/css-overscroll-1/#propdef-overscroll-behavior-y,ED,CSS Overscroll Behavior Module Level 1
overscroll-behavior-y,https://www.w3.org/TR/2019/WD-css-overscroll-1-20190606/#propdef-overscroll-behavior-y,FPWD,CSS Overscroll Behavior Module Level 1
padding,http://www.w3.org/TR/2011/REC-CSS2-20110607/box.html#propdef-padding,REC,CSS 2.1
padding,https://drafts.csswg.org/css-box-3/#propdef-padding,ED,CSS Box Model Module Level 3
padding,https://www.w3.org/TR/2018/WD-css-box-3-20181218/#propdef-padding,WD,CSS Box Model Module Level 3
padding-block,https://drafts.csswg.org/css-logical-1/#propdef-padding-block,ED,CSS Logical Properties and Values Level 1
padding-block,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-padding-block,WD,CSS Logical Properties and Values Level 1
padding-block-end,https://drafts.csswg.org/css-logical-1/#propdef-padding-block-end,ED,CSS Logical Properties and Values Level 1
padding-block-end,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-padding-block-end,WD,CSS Logical Properties and Values Level 1
padding-block-start,https://drafts.csswg.org/css-logical-1/#propdef-padding-block-start,ED,CSS Logical Properties and Values Level 1
padding-block-start,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-padding-block-start,WD,CSS Logical Properties and Values Level 1
padding-bottom,http://www.w3.org/TR/2011/REC-CSS2-20110607/box.html#propdef-padding-bottom,REC,CSS 2.1
padding-bottom,https://drafts.csswg.org/css-box-3/#propdef-padding-bottom,ED,CSS Box Model Module Level 3
padding-bottom,https://www.w3.org/TR/2018/WD-css-box-3-20181218/#propdef-padding-bottom,WD,CSS Box Model Module Level 3
padding-inline,https://drafts.csswg.org/css-logical-1/#propdef-padding-inline,ED,CSS Logical Properties and Values Level 1
padding-inline,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-padding-inline,WD,CSS Logical Properties and Values Level 1
padding-inline-end,https://drafts.csswg.org/css-logical-1/#propdef-padding-inline-end,ED,CSS Logical Properties and Values Level 1
padding-inline-end,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-padding-inline-end,WD,CSS Logical Properties and Values Level 1
padding-inline-start,https://drafts.csswg.org/css-logical-1/#propdef-padding-inline-start,ED,CSS Logical Properties and Values Level 1
padding-inline-start,https://www.w3.org/TR/2018/WD-css-logical-1-20180827/#propdef-padding-inline-start,WD,CSS Logical Properties and Values Level 1
padding-left,http://www.w3.org/TR/2011/REC-CSS2-20110607/box.html#propdef-padding-left,REC,CSS 2.1
padding-left,https://drafts.csswg.org/css-box-3/#propdef-padding-left,ED,CSS Box Model Module Level 3
padding-left,https://www.w3.org/TR/2018/WD-css-box-3-20181218/#propdef-padding-left,WD,CSS Box Model Module Level 3
padding-right,http://www.w3.org/TR/2011/REC-CSS2-20110607/box.html#propdef-padding-right,REC,CSS 2.1
padding-right,https://drafts.csswg.org/css-box-3/#propdef-padding-right,ED,CSS Box Model Module Level 3
padding-right,https://www.w3.org/TR/2018/WD-css-box-3-20181218/#propdef-padding-right,WD,CSS Box Model Module Level 3
padding-top,http://www.w3.org/TR/2011/REC-CSS2-20110607/box.html#propdef-padding-top,REC,CSS 2.1
padding-top,https://drafts.csswg.org/css-box-3/#propdef-padding-top,ED,CSS Box Model Module Level 3
padding-top,https://www.w3.org/TR/2018/WD-css-box-3-20181218/#propdef-padding-top,WD,CSS Box Model Module Level 3
page,https://drafts.csswg.org/css-page-3/#propdef-page,ED,CSS Paged Media Module Level 3
page,https://www.w3.org/TR/2018/WD-css-page-3-20181018/#propdef-page,WD,CSS Paged Media Module Level 3
page-break-after,http://www.w3.org/TR/2011/REC-CSS2-20110607/page.html#propdef-page-break-after,REC,CSS 2.1
page-break-before,http://www.w3.org/TR/2011/REC-CSS2-20110607/page.html#propdef-page-break-before,REC,CSS 2.1
page-break-inside,http://www.w3.org/TR/2011/REC-CSS2-20110607/page.html#propdef-page-break-inside,REC,CSS 2.1
pause,http://www.w3.org/TR/2011/REC-CSS2-20110607/aural.html#propdef-pause,REC,CSS 2.1
pause-after,http://www.w3.org/TR/2011/REC-CSS2-20110607/aural.html#propdef-pause-after,REC,CSS 2.1
pause-before,http://www.w3.org/TR/2011/REC-CSS2-20110607/aural.html#propdef-pause-before,REC,CSS 2.1
pitch,http://www.w3.org/TR/2011/REC-CSS2-20110607/aural.html#propdef-pitch,REC,CSS 2.1
pitch-range,http://www.w3.org/TR/2011/REC-CSS2-20110607/aural.html#propdef-pitch-range,REC,CSS 2.1
place-content,https://drafts.csswg.org/css-align/#propdef-place-content,ED,CSS Box Alignment Module Level 3
place-content,https://www.w3.org/TR/2018/WD-css-align-3-20181206/#propdef-place-content,WD,CSS Box Alignment Module Level 3
place-items,https://drafts.csswg.org/css-align/#propdef-place-items,ED,CSS Box Alignment Module Level 3
place-items,https://www.w3.org/TR/2018/WD-css-align-3-20181206/#propdef-place-items,WD,CSS Box Alignment Module Level 3
place-self,https://drafts.csswg.org/css-align/#propdef-place-self,ED,CSS Box Alignment Module Level 3
place-self,https://www.w3.org/TR/2018/WD-css-align-3-20181206/#propdef-place-self,WD,CSS Box Alignment Module Level 3
play-during,http://www.w3.org/TR/2011/REC-CSS2-20110607/aural.html#propdef-play-during,REC,CSS 2.1
position,http://www.w3.org/TR/2011/REC-CSS2-20110607/visuren.html#propdef-position,REC,CSS 2.1
position,http://www.w3.org/TR/2016/WD-css-position-3-20160517/#propdef-position,WD,CSS Positioned Layout Module Level 3
position,https://drafts.csswg.org/css-position/#propdef-position,ED,CSS Positioned Layout Module Level 3
quotes,http://www.w3.org/TR/2011/REC-CSS2-20110607/generate.html#propdef-quotes,REC,CSS 2.1
quotes,https://drafts.csswg.org/css-content-3/#propdef-quotes,ED,CSS Generated Content Module Level 3
quotes,https://www.w3.org/TR/2019/WD-css-content-3-20190802/#propdef-quotes,WD,CSS Generated Content Module Level 3
region-fragment,http://www.w3.org/TR/2014/WD-css-regions-1-20141009/#propdef-region-fragment,WD,CSS Regions Module Level 1
region-fragment,https://drafts.csswg.org/css-regions/#propdef-region-fragment,ED,CSS Regions Module Level 1
resize,https://drafts.csswg.org/css-ui-4/#propdef-resize,ED,CSS Basic User Interface Module Level 4
resize,https://drafts.csswg.org/css-ui/#propdef-resize,ED,CSS Basic User Interface Module Level 3 (CSS3 UI)
resize,https://www.w3.org/TR/2017/WD-css-ui-4-20171222/#propdef-resize,WD,CSS Basic User Interface Module Level 4
resize,https://www.w3.org/TR/2018/REC-css-ui-3-20180621/#propdef-resize,REC,CSS Basic User Interface Module Level 3 (CSS3 UI)
richness,http://www.w3.org/TR/2011/REC-CSS2-20110607/aural.html#propdef-richness,REC,CSS 2.1
right,http://www.w3.org/TR/2011/REC-CSS2-20110607/visuren.html#propdef-right,REC,CSS 2.1
right,http://www.w3.org/TR/2016/WD-css-position-3-20160517/#propdef-right,WD,CSS Positioned Layout Module Level 3
right,https://drafts.csswg.org/css-position/#propdef-right,ED,CSS Positioned Layout Module Level 3
row-gap,https://drafts.csswg.org/css-align/#propdef-row-gap,ED,CSS Box Alignment Module Level 3
row-gap,https://www.w3.org/TR/2018/WD-css-align-3-20181206/#propdef-row-gap,WD,CSS Box Alignment Module Level 3
ruby-align,http://www.w3.org/TR/2014/WD-css-ruby-1-20140805/#propdef-ruby-align,WD,CSS Ruby Layout Module Level 1
ruby-align,https://drafts.csswg.org/css-ruby-1/#propdef-ruby-align,ED,CSS Ruby Layout Module Level 1
ruby-merge,http://www.w3.org/TR/2014/WD-css-ruby-1-20140805/#propdef-ruby-merge,WD,CSS Ruby Layout Module Level 1
ruby-merge,https://drafts.csswg.org/css-ruby-1/#propdef-ruby-merge,ED,CSS Ruby Layout Module Level 1
ruby-position,http://www.w3.org/TR/2014/WD-css-ruby-1-20140805/#propdef-ruby-position,WD,CSS Ruby Layout Module Level 1
ruby-position,https://drafts.csswg.org/css-ruby-1/#propdef-ruby-position,ED,CSS Ruby Layout Module Level 1
